DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,CODIGO_INFRACCION,INFRACCION,FECHA_INFRACCION,HORA_INFRACCION,MONTO_INFRACCION,LUGAR_INFRACCION,CONDUCTOR_PRESENTE,CONDUCTOR_TENIA_LICENCIA,CONDUCTOR_CATEGORIA_LICENCIA,PLACA_VEHICULO,TIPO_TRANSPORTE,TIPO_SERVICIO,TUC_ESTADO,EMPRESA,INTERNAMIENTO_VEHICULO,FECHA_INTERNAMIENTO,MULTA_INTERNAMIENTO,SE_PAGO_MULTAS,FECHA_PAGO_MULTAS,FECHA_DESINTERNAMIENTO,FECHA_CORTE
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11858,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220910,814,230,JR. AYACUCHO 728,SI,SI,B - II c,4719-BC,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220910,21.9,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11858,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220910,814,230,JR. AYACUCHO 728,SI,SI,B - II c,4719-BC,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220910,21.9,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11866,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220910,837,230,JR. AYACUCHO C - 6,SI,NO,-,3868-0C,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220910,21.9,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11866,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220910,837,230,JR. AYACUCHO C - 6,SI,NO,-,3868-0C,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220910,21.9,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11866,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220910,837,230,JR. AYACUCHO C - 6,SI,NO,-,3868-0C,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220910,21.9,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11866,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220910,837,230,JR. AYACUCHO C - 6,SI,NO,-,3868-0C,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220910,21.9,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11868,PAGO POR REMOLQUE DE GRUA,20220910,840,160,JR. AMALIA PUGA C - 5,NO,NO,-,M6W-770,PRIVADO,-,-,SIN EMPRESA,SI,20220910,30.96,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11868,POR ESTACIONAR VEHICULOS EN LA VIA PUBLICA AFECTANDO EL LIBRE TRANSITO PEATONAL Y/O VEHICULAR.,20220910,840,368,JR. AMALIA PUGA C - 5,NO,NO,-,M6W-770,PRIVADO,-,-,SIN EMPRESA,SI,20220910,30.96,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11868,PAGO POR REMOLQUE DE GRUA,20220910,840,160,JR. AMALIA PUGA C - 5,NO,NO,-,M6W-770,PRIVADO,-,-,SIN EMPRESA,SI,20220910,30.96,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11868,POR ESTACIONAR VEHICULOS EN LA VIA PUBLICA AFECTANDO EL LIBRE TRANSITO PEATONAL Y/O VEHICULAR.,20220910,840,368,JR. AMALIA PUGA C - 5,NO,NO,-,M6W-770,PRIVADO,-,-,SIN EMPRESA,SI,20220910,30.96,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11859,POR ESTACIONAR VEHICULOS EN LA VIA PUBLICA AFECTANDO EL LIBRE TRANSITO PEATONAL Y/O VEHICULAR.,20220910,1007,368,JR. URRELO C - 8,NO,NO,-,T3Z-080,PRIVADO,-,-,SIN EMPRESA,SI,20220910,30.96,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11859,PAGO POR REMOLQUE DE GRUA,20220910,1007,160,JR. URRELO C - 8,NO,NO,-,T3Z-080,PRIVADO,-,-,SIN EMPRESA,SI,20220910,30.96,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11859,POR ESTACIONAR VEHICULOS EN LA VIA PUBLICA AFECTANDO EL LIBRE TRANSITO PEATONAL Y/O VEHICULAR.,20220910,1007,368,JR. URRELO C - 8,NO,NO,-,T3Z-080,PRIVADO,-,-,SIN EMPRESA,SI,20220910,30.96,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11859,PAGO POR REMOLQUE DE GRUA,20220910,1007,160,JR. URRELO C - 8,NO,NO,-,T3Z-080,PRIVADO,-,-,SIN EMPRESA,SI,20220910,30.96,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11862,POR ESTACIONAR VEHICULOS EN LA VIA PUBLICA AFECTANDO EL LIBRE TRANSITO PEATONAL Y/O VEHICULAR.,20220910,1120,368,PLAZA DE ARMAS,NO,NO,-,M2C-443,PRIVADO,-,-,SIN EMPRESA,SI,20220910,30.96,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11862,PAGO POR REMOLQUE DE GRUA,20220910,1120,160,PLAZA DE ARMAS,NO,NO,-,M2C-443,PRIVADO,-,-,SIN EMPRESA,SI,20220910,30.96,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11874,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220910,1613,230,JR. AYACUCHO C - 7,SI,SI,B - II c,MA-7892,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220910,36.5,SI,20220913,20220914,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11874,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220910,1613,230,JR. AYACUCHO C - 7,SI,SI,B - II c,MA-7892,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220910,36.5,SI,20220913,20220914,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11867,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220910,1640,230,JR. AYACUCHO C - 7,SI,NO,-,---,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220910,73,SI,20220916,20220919,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11867,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220910,1640,230,JR. AYACUCHO C - 7,SI,NO,-,---,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220910,73,SI,20220916,20220919,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11867,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220910,1640,230,JR. AYACUCHO C - 7,SI,NO,-,---,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220910,73,SI,20220916,20220919,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11867,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220910,1640,230,JR. AYACUCHO C - 7,SI,NO,-,---,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220910,73,SI,20220916,20220919,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11873,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220911,740,230,JR. AYACUCHO C - 7,SI,SI,B - II c,3339-LM,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220911,14.6,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11873,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220911,740,230,JR. AYACUCHO C - 7,SI,SI,B - II c,3339-LM,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220911,14.6,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11875,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220911,810,230,JR. AYACUCHO C - 7,SI,SI,B - II c,0898-0M,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220911,21.9,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11875,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220911,810,230,JR. AYACUCHO C - 7,SI,SI,B - II c,0898-0M,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220911,21.9,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11876,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220911,1030,230,AV. MARIO URTEAGA  C - 4,NO,NO,-,8568-RA,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220911,21.9,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11876,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220911,1030,230,AV. MARIO URTEAGA  C - 4,NO,NO,-,8568-RA,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220911,21.9,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11876,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220911,1030,230,AV. MARIO URTEAGA  C - 4,NO,NO,-,8568-RA,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220911,21.9,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11876,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220911,1030,230,AV. MARIO URTEAGA  C - 4,NO,NO,-,8568-RA,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220911,21.9,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11869,PAGO POR REMOLQUE DE GRUA,20220912,823,160,PLAZA DE ARMAS,NO,NO,-,AFQ-146,PRIVADO,-,-,SIN EMPRESA,SI,20220912,10.32,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11869,POR ESTACIONAR VEHICULOS EN LA VIA PUBLICA AFECTANDO EL LIBRE TRANSITO PEATONAL Y/O VEHICULAR.,20220912,823,368,PLAZA DE ARMAS,NO,NO,-,AFQ-146,PRIVADO,-,-,SIN EMPRESA,SI,20220912,10.32,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11882,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220912,850,230,JR. MANUEL SEOANE C - 5,SI,SI,B - II c,9138-WA,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220912,14.6,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11882,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220912,850,230,JR. MANUEL SEOANE C - 5,SI,SI,B - II c,9138-WA,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220912,14.6,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11882,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220912,850,230,JR. MANUEL SEOANE C - 5,SI,SI,B - II c,9138-WA,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220912,14.6,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11882,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220912,850,230,JR. MANUEL SEOANE C - 5,SI,SI,B - II c,9138-WA,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220912,14.6,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11884,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220912,850,230,JR. CINCO ESQUINAS C 11,SI,SI,B - II c,8286-JA,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220912,14.6,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11884,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL CITV O ESTE NO SE ENCUENTRE VIGENTE,20220912,850,230,JR. CINCO ESQUINAS C 11,SI,SI,B - II c,8286-JA,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220912,14.6,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11885,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220912,851,230,JR. CINCO ESQUINAS C - 11,SI,SI,B - II c,6437-1F,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220912,36.5,SI,20220915,20220916,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11885,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220912,851,230,JR. CINCO ESQUINAS C - 11,SI,SI,B - II c,6437-1F,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220912,36.5,SI,20220915,20220916,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11881,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220912,900,230,JR. CINCO ESQUINAS C - 12,SI,SI,B - II c,7482-8C,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220912,65.7,SI,20220920,20220920,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11881,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220912,900,230,JR. CINCO ESQUINAS C - 12,SI,SI,B - II c,7482-8C,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220912,65.7,SI,20220920,20220920,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11877,PAGO POR REMOLQUE DE GRUA,20220912,941,160,PLAZUELA BELÉN,NO,NO,-,M5T-259,PRIVADO,-,-,SIN EMPRESA,SI,20220912,10.32,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11877,POR ESTACIONAR VEHICULOS EN LA VIA PUBLICA AFECTANDO EL LIBRE TRANSITO PEATONAL Y/O VEHICULAR.,20220912,941,368,PLAZUELA BELÉN,NO,NO,-,M5T-259,PRIVADO,-,-,SIN EMPRESA,SI,20220912,10.32,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11877,PAGO POR REMOLQUE DE GRUA,20220912,941,160,PLAZUELA BELÉN,NO,NO,-,M5T-259,PRIVADO,-,-,SIN EMPRESA,SI,20220912,10.32,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11877,POR ESTACIONAR VEHICULOS EN LA VIA PUBLICA AFECTANDO EL LIBRE TRANSITO PEATONAL Y/O VEHICULAR.,20220912,941,368,PLAZUELA BELÉN,NO,NO,-,M5T-259,PRIVADO,-,-,SIN EMPRESA,SI,20220912,10.32,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11878,PAGO POR REMOLQUE DE GRUA,20220912,1032,160,PLAZA DE ARMAS,NO,NO,-,Z1K-481,PRIVADO,-,-,SIN EMPRESA,SI,20220912,10.32,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11878,POR ESTACIONAR VEHICULOS EN LA VIA PUBLICA AFECTANDO EL LIBRE TRANSITO PEATONAL Y/O VEHICULAR.,20220912,1032,368,PLAZA DE ARMAS,NO,NO,-,Z1K-481,PRIVADO,-,-,SIN EMPRESA,SI,20220912,10.32,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11878,PAGO POR REMOLQUE DE GRUA,20220912,1032,160,PLAZA DE ARMAS,NO,NO,-,Z1K-481,PRIVADO,-,-,SIN EMPRESA,SI,20220912,10.32,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11878,POR ESTACIONAR VEHICULOS EN LA VIA PUBLICA AFECTANDO EL LIBRE TRANSITO PEATONAL Y/O VEHICULAR.,20220912,1032,368,PLAZA DE ARMAS,NO,NO,-,Z1K-481,PRIVADO,-,-,SIN EMPRESA,SI,20220912,10.32,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11878,PAGO POR REMOLQUE DE GRUA,20220912,1032,160,PLAZA DE ARMAS,NO,NO,-,Z1K-481,PRIVADO,-,-,SIN EMPRESA,SI,20220912,10.32,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11878,POR ESTACIONAR VEHICULOS EN LA VIA PUBLICA AFECTANDO EL LIBRE TRANSITO PEATONAL Y/O VEHICULAR.,20220912,1032,368,PLAZA DE ARMAS,NO,NO,-,Z1K-481,PRIVADO,-,-,SIN EMPRESA,SI,20220912,10.32,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11879,PAGO POR REMOLQUE DE GRUA,20220912,1145,160,AV. VÍA DE EVITAMIENTO,NO,NO,-,M3I-438,PRIVADO,-,-,SIN EMPRESA,SI,20220912,10.32,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11879,POR ESTACIONAR VEHICULOS EN LA VIA PUBLICA AFECTANDO EL LIBRE TRANSITO PEATONAL Y/O VEHICULAR.,20220912,1145,368,AV. VÍA DE EVITAMIENTO,NO,NO,-,M3I-438,PRIVADO,-,-,SIN EMPRESA,SI,20220912,10.32,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11879,PAGO POR REMOLQUE DE GRUA,20220912,1145,160,AV. VÍA DE EVITAMIENTO,NO,NO,-,M3I-438,PRIVADO,-,-,SIN EMPRESA,SI,20220912,10.32,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11879,POR ESTACIONAR VEHICULOS EN LA VIA PUBLICA AFECTANDO EL LIBRE TRANSITO PEATONAL Y/O VEHICULAR.,20220912,1145,368,AV. VÍA DE EVITAMIENTO,NO,NO,-,M3I-438,PRIVADO,-,-,SIN EMPRESA,SI,20220912,10.32,SI,20220912,20220912,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11880,PAGO POR REMOLQUE DE GRUA,20220912,1420,160,PLAZA DE ARMAS,NO,NO,-,D7H-121,PRIVADO,-,-,SIN EMPRESA,SI,20220912,20.64,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11880,POR ESTACIONAR VEHICULOS EN LA VIA PUBLICA AFECTANDO EL LIBRE TRANSITO PEATONAL Y/O VEHICULAR.,20220912,1420,368,PLAZA DE ARMAS,NO,NO,-,D7H-121,PRIVADO,-,-,SIN EMPRESA,SI,20220912,20.64,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11880,PAGO POR REMOLQUE DE GRUA,20220912,1420,160,PLAZA DE ARMAS,NO,NO,-,D7H-121,PRIVADO,-,-,SIN EMPRESA,SI,20220912,20.64,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11880,POR ESTACIONAR VEHICULOS EN LA VIA PUBLICA AFECTANDO EL LIBRE TRANSITO PEATONAL Y/O VEHICULAR.,20220912,1420,368,PLAZA DE ARMAS,NO,NO,-,D7H-121,PRIVADO,-,-,SIN EMPRESA,SI,20220912,20.64,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11888,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO, NO TENIENDO LOS CÓDIGOS ALFA NUMÉRICOS, LOS LOGOS Y ESCUDOS SEGÚN EXIGENCIAS DE LA MPC, (TAMAÑO COLOR Y FORMA)",20220912,1638,138,JR. BOLIVAR C - 3,SI,SI,B - II b,6717-QA,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes Múltiples ISA & COM SRL.,NO,-,-,NO,-,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11887,PAGO POR REMOLQUE DE GRUA,20220912,1640,160,JR. APURIMAC C - 5,NO,NO,-,AXD-627,PRIVADO,-,-,SIN EMPRESA,SI,20220912,20.64,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11887,POR ESTACIONAR VEHICULOS EN LA VIA PUBLICA AFECTANDO EL LIBRE TRANSITO PEATONAL Y/O VEHICULAR.,20220912,1640,368,JR. APURIMAC C - 5,NO,NO,-,AXD-627,PRIVADO,-,-,SIN EMPRESA,SI,20220912,20.64,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11887,PAGO POR REMOLQUE DE GRUA,20220912,1640,160,JR. APURIMAC C - 5,NO,NO,-,AXD-627,PRIVADO,-,-,SIN EMPRESA,SI,20220912,20.64,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11887,POR ESTACIONAR VEHICULOS EN LA VIA PUBLICA AFECTANDO EL LIBRE TRANSITO PEATONAL Y/O VEHICULAR.,20220912,1640,368,JR. APURIMAC C - 5,NO,NO,-,AXD-627,PRIVADO,-,-,SIN EMPRESA,SI,20220912,20.64,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11887,PAGO POR REMOLQUE DE GRUA,20220912,1640,160,JR. APURIMAC C - 5,NO,NO,-,AXD-627,PRIVADO,-,-,SIN EMPRESA,SI,20220912,20.64,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11887,POR ESTACIONAR VEHICULOS EN LA VIA PUBLICA AFECTANDO EL LIBRE TRANSITO PEATONAL Y/O VEHICULAR.,20220912,1640,368,JR. APURIMAC C - 5,NO,NO,-,AXD-627,PRIVADO,-,-,SIN EMPRESA,SI,20220912,20.64,SI,20220913,20220913,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11889,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL CITV O ESTE NO SE ENCUENTRE VIGENTE,20220912,1649,230,JR. HUÁNUCO C - 26,SI,SI,B - II c,2287-GA,PUBLICO,Transporte Especial en Mototaxi,TUC VENCIDO,Empresa de Transportes Multiservicios Nueva Esperanza EIRL.,SI,20220912,21.9,SI,20220913,20220914,20230615
